Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Reporting Type]
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","142","Asia","2010","38.92","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","142","Asia","2011","39.32","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","142","Asia","2012","40.40","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","142","Asia","2013","40.34","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","142","Asia","2014","40.71","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","142","Asia","2015","41.31","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","142","Asia","2016","40.84","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","143","Central Asia","2000","0.24","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","143","Central Asia","2001","0.24","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","143","Central Asia","2002","0.25","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","143","Central Asia","2003","0.28","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","143","Central Asia","2004","0.32","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","143","Central Asia","2005","0.37","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","143","Central Asia","2006","0.44","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","143","Central Asia","2007","0.48","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","143","Central Asia","2008","0.60","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","143","Central Asia","2009","0.49","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","143","Central Asia","2010","0.53","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","143","Central Asia","2011","0.62","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","143","Central Asia","2012","0.63","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","143","Central Asia","2013","0.62","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","143","Central Asia","2014","0.59","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","143","Central Asia","2015","0.44","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","143","Central Asia","2016","0.38","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","145","Western Asia","2000","4.19","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","145","Western Asia","2001","4.03","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","145","Western Asia","2002","4.05","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","145","Western Asia","2003","4.23","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","145","Western Asia","2004","4.65","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","145","Western Asia","2005","5.42","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","145","Western Asia","2006","5.65","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","145","Western Asia","2007","5.78","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","145","Western Asia","2008","6.74","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","145","Western Asia","2009","6.13","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","145","Western Asia","2010","6.21","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","2","Africa","2005","2.96","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","2","Africa","2006","3.06","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","2","Africa","2007","3.11","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","2","Africa","2008","3.48","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","2","Africa","2009","3.13","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","2","Africa","2010","3.41","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","2","Africa","2011","3.33","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","2","Africa","2012","3.46","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","2","Africa","2013","3.18","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","2","Africa","2014","2.92","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","145","Western Asia","2011","7.15","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","145","Western Asia","2012","7.76","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
